CustomerID,R,F,M,RFMSegment,RFMScore,CustomerGroup
2500,15387.0,4,4,3,443,11,Bronze
2501,15389.0,3,4,1,341,8,Sliver
2502,15391.0,4,4,4,444,12,Bronze
2503,15392.0,1,1,1,111,3,Gold
2504,15393.0,1,3,2,132,6,Sliver
2505,15394.0,1,1,1,111,3,Gold
2506,15395.0,3,4,4,344,11,Bronze
2507,15396.0,3,4,3,343,10,Bronze
2508,15397.0,3,4,4,344,11,Bronze
2509,15398.0,1,2,2,122,5,Gold
2510,15399.0,1,3,3,133,7,Sliver
2511,15400.0,2,3,2,232,7,Sliver
2512,15401.0,4,4,4,444,12,Bronze
2513,15402.0,3,2,2,322,7,Sliver
2514,15403.0,4,4,4,444,12,Bronze
2515,15404.0,3,4,4,344,11,Bronze
2516,15405.0,3,3,3,333,9,Bronze
2517,15406.0,2,2,2,222,6,Sliver
2518,15407.0,2,1,2,212,5,Gold
2519,15408.0,3,3,4,334,10,Bronze
2520,15409.0,4,4,4,444,12,Bronze
2521,15410.0,2,1,1,211,4,Gold
2522,15411.0,2,2,2,222,6,Sliver
2523,15412.0,3,4,4,344,11,Bronze
2524,15413.0,4,3,1,431,8,Sliver
2525,15414.0,1,3,3,133,7,Sliver
2526,15415.0,3,3,3,333,9,Bronze
2527,15416.0,2,1,1,211,4,Gold
2528,15417.0,2,3,3,233,8,Sliver
2529,15418.0,4,2,3,423,9,Bronze
2530,15419.0,1,4,4,144,9,Bronze
2531,15420.0,4,2,3,423,9,Bronze
2532,15421.0,2,1,1,211,4,Gold
2533,15422.0,3,2,2,322,7,Sliver
2534,15423.0,2,4,4,244,10,Bronze
2535,15424.0,3,3,3,333,9,Bronze
2536,15425.0,4,1,2,412,7,Sliver
2537,15426.0,1,1,1,111,3,Gold
2538,15427.0,2,1,2,212,5,Gold
2539,15428.0,1,3,3,133,7,Sliver
2540,15429.0,2,2,3,223,7,Sliver
2541,15430.0,4,3,2,432,9,Bronze
2542,15431.0,4,4,4,444,12,Bronze
2543,15432.0,1,4,4,144,9,Bronze
2544,15433.0,3,3,3,333,9,Bronze
2545,15434.0,1,2,1,121,4,Gold
2546,15435.0,1,3,4,134,8,Sliver
2547,15436.0,1,1,2,112,4,Gold
2548,15437.0,3,2,3,323,8,Sliver
2549,15438.0,3,3,4,334,10,Bronze
2550,15439.0,4,2,2,422,8,Sliver
2551,15440.0,2,2,3,223,7,Sliver
2552,15441.0,4,2,2,422,8,Sliver
2553,15442.0,3,4,3,343,10,Bronze
2554,15443.0,1,1,1,111,3,Gold
2555,15444.0,1,1,2,112,4,Gold
2556,15445.0,3,4,4,344,11,Bronze
2557,15446.0,3,2,3,323,8,Sliver
2558,15447.0,3,3,3,333,9,Bronze
2559,15448.0,3,3,3,333,9,Bronze
2560,15449.0,2,2,2,222,6,Sliver
2561,15450.0,2,3,3,233,8,Sliver
2562,15451.0,4,2,4,424,10,Bronze
2563,15452.0,2,1,2,212,5,Gold
2564,15453.0,1,1,2,112,4,Gold
2565,15454.0,3,3,4,334,10,Bronze
2566,15455.0,4,4,4,444,12,Bronze
2567,15456.0,3,1,2,312,6,Sliver
2568,15457.0,3,2,4,324,9,Bronze
2569,15458.0,1,4,3,143,8,Sliver
2570,15459.0,4,4,4,444,12,Bronze
2571,15460.0,3,2,4,324,9,Bronze
2572,15461.0,4,4,3,443,11,Bronze
2573,15462.0,2,3,3,233,8,Sliver
2574,15463.0,2,4,4,244,10,Bronze
2575,15464.0,3,1,2,312,6,Sliver
2576,15465.0,1,1,1,111,3,Gold
2577,15466.0,2,1,2,212,5,Gold
2578,15467.0,1,3,3,133,7,Sliver
2579,15468.0,2,2,2,222,6,Sliver
2580,15469.0,2,3,2,232,7,Sliver
2581,15470.0,4,4,4,444,12,Bronze
2582,15471.0,1,1,2,112,4,Gold
2583,15472.0,3,2,3,323,8,Sliver
2584,15473.0,1,4,2,142,7,Sliver
2585,15474.0,4,4,4,444,12,Bronze
2586,15475.0,2,3,3,233,8,Sliver
2587,15476.0,3,2,1,321,6,Sliver
2588,15477.0,4,4,3,443,11,Bronze
2589,15478.0,2,2,2,222,6,Sliver
2590,15479.0,4,4,4,444,12,Bronze
2591,15482.0,1,1,1,111,3,Gold
2592,15483.0,3,1,3,313,7,Sliver
2593,15484.0,1,1,1,111,3,Gold
2594,15485.0,2,2,1,221,5,Gold
2595,15486.0,4,4,4,444,12,Bronze
2596,15487.0,4,4,4,444,12,Bronze
2597,15488.0,2,4,3,243,9,Bronze
2598,15489.0,1,2,1,121,4,Gold
2599,15490.0,4,3,4,434,11,Bronze
2600,15491.0,2,1,1,211,4,Gold
2601,15492.0,2,3,3,233,8,Sliver
2602,15493.0,2,1,1,211,4,Gold
2603,15494.0,1,1,1,111,3,Gold
2604,15495.0,3,4,4,344,11,Bronze
2605,15496.0,4,3,4,434,11,Bronze
2606,15497.0,1,2,1,121,4,Gold
2607,15498.0,1,1,1,111,3,Gold
2608,15499.0,4,3,4,434,11,Bronze
2609,15500.0,1,2,2,122,5,Gold
2610,15501.0,4,2,3,423,9,Bronze
2611,15502.0,1,1,1,111,3,Gold
2612,15503.0,3,2,4,324,9,Bronze
2613,15504.0,2,2,3,223,7,Sliver
2614,15505.0,2,2,1,221,5,Gold
2615,15506.0,1,1,2,112,4,Gold
2616,15507.0,3,3,3,333,9,Bronze
2617,15508.0,3,2,2,322,7,Sliver
2618,15509.0,3,3,4,334,10,Bronze
2619,15510.0,3,4,4,344,11,Bronze
2620,15511.0,1,1,2,112,4,Gold
2621,15512.0,3,3,3,333,9,Bronze
2622,15513.0,2,1,1,211,4,Gold
2623,15514.0,1,1,1,111,3,Gold
2624,15515.0,4,4,4,444,12,Bronze
2625,15516.0,2,4,4,244,10,Bronze
2626,15517.0,3,3,4,334,10,Bronze
2627,15518.0,2,1,1,211,4,Gold
2628,15519.0,4,3,3,433,10,Bronze
2629,15520.0,1,4,3,143,8,Sliver
2630,15521.0,2,1,1,211,4,Gold
2631,15522.0,2,2,3,223,7,Sliver
2632,15523.0,2,1,1,211,4,Gold
2633,15524.0,1,4,3,143,8,Sliver
2634,15525.0,1,1,2,112,4,Gold
2635,15526.0,2,4,4,244,10,Bronze
2636,15527.0,1,1,1,111,3,Gold
2637,15528.0,3,3,4,334,10,Bronze
2638,15529.0,1,1,1,111,3,Gold
2639,15530.0,1,1,2,112,4,Gold
2640,15531.0,1,1,2,112,4,Gold
2641,15532.0,1,1,1,111,3,Gold
2642,15533.0,1,2,3,123,6,Sliver
2643,15534.0,4,4,4,444,12,Bronze
2644,15535.0,3,2,2,322,7,Sliver
2645,15536.0,4,4,4,444,12,Bronze
2646,15537.0,3,3,4,334,10,Bronze
2647,15538.0,4,4,1,441,9,Bronze
2648,15539.0,1,3,3,133,7,Sliver
2649,15540.0,1,3,3,133,7,Sliver
2650,15541.0,3,3,4,334,10,Bronze
2651,15542.0,4,1,2,412,7,Sliver
2652,15543.0,3,2,4,324,9,Bronze
2653,15544.0,1,1,1,111,3,Gold
2654,15545.0,2,2,4,224,8,Sliver
2655,15546.0,4,4,2,442,10,Bronze
2656,15547.0,1,1,1,111,3,Gold
2657,15548.0,4,3,4,434,11,Bronze
2658,15549.0,2,1,1,211,4,Gold
2659,15550.0,1,1,1,111,3,Gold
2660,15551.0,2,1,2,212,5,Gold
2661,15552.0,3,3,4,334,10,Bronze
2662,15553.0,2,2,3,223,7,Sliver
2663,15554.0,3,4,4,344,11,Bronze
2664,15555.0,1,1,1,111,3,Gold
2665,15556.0,1,3,4,134,8,Sliver
2666,15557.0,2,4,3,243,9,Bronze
2667,15558.0,4,3,4,434,11,Bronze
2668,15559.0,4,2,2,422,8,Sliver
2669,15560.0,4,4,4,444,12,Bronze
2670,15561.0,1,2,2,122,5,Gold
2671,15562.0,3,3,3,333,9,Bronze
2672,15563.0,1,1,1,111,3,Gold
2673,15564.0,4,4,4,444,12,Bronze
2674,15565.0,2,4,4,244,10,Bronze
2675,15566.0,4,4,4,444,12,Bronze
2676,15567.0,1,4,4,144,9,Bronze
2677,15568.0,1,2,3,123,6,Sliver
2678,15569.0,3,1,1,311,5,Gold
2679,15570.0,1,1,1,111,3,Gold
2680,15571.0,1,1,1,111,3,Gold
2681,15572.0,1,1,1,111,3,Gold
2682,15573.0,2,1,2,212,5,Gold
2683,15574.0,3,1,2,312,6,Sliver
2684,15575.0,4,4,4,444,12,Bronze
2685,15576.0,2,3,2,232,7,Sliver
2686,15577.0,3,2,3,323,8,Sliver
2687,15578.0,3,4,4,344,11,Bronze
2688,15579.0,2,1,2,212,5,Gold
2689,15580.0,3,1,2,312,6,Sliver
2690,15581.0,3,1,1,311,5,Gold
2691,15582.0,1,3,3,133,7,Sliver
2692,15583.0,3,3,4,334,10,Bronze
2693,15584.0,1,1,2,112,4,Gold
2694,15585.0,3,3,3,333,9,Bronze
2695,15586.0,4,3,2,432,9,Bronze
2696,15587.0,2,4,2,242,8,Sliver
2697,15588.0,4,4,3,443,11,Bronze
2698,15589.0,3,3,3,333,9,Bronze
2699,15590.0,4,2,2,422,8,Sliver
2700,15591.0,4,4,4,444,12,Bronze
2701,15592.0,2,3,3,233,8,Sliver
2702,15593.0,2,4,4,244,10,Bronze
2703,15594.0,1,2,2,122,5,Gold
2704,15595.0,4,4,3,443,11,Bronze
2705,15596.0,3,1,1,311,5,Gold
2706,15597.0,2,3,3,233,8,Sliver
2707,15598.0,2,3,3,233,8,Sliver
2708,15599.0,2,2,2,222,6,Sliver
2709,15600.0,4,2,2,422,8,Sliver
2710,15601.0,1,1,1,111,3,Gold
2711,15602.0,1,2,1,121,4,Gold
2712,15603.0,2,4,4,244,10,Bronze
2713,15604.0,2,4,4,244,10,Bronze
2714,15605.0,2,2,2,222,6,Sliver
2715,15606.0,2,1,1,211,4,Gold
2716,15607.0,3,2,2,322,7,Sliver
2717,15608.0,2,2,2,222,6,Sliver
2718,15609.0,3,4,4,344,11,Bronze
2719,15610.0,2,4,4,244,10,Bronze
2720,15611.0,1,2,1,121,4,Gold
2721,15612.0,2,4,4,244,10,Bronze
2722,15613.0,4,3,3,433,10,Bronze
2723,15614.0,4,2,1,421,7,Sliver
2724,15615.0,1,1,1,111,3,Gold
2725,15616.0,4,4,4,444,12,Bronze
2726,15617.0,4,3,3,433,10,Bronze
2727,15618.0,2,3,3,233,8,Sliver
2728,15619.0,1,4,3,143,8,Sliver
2729,15620.0,2,2,2,222,6,Sliver
2730,15621.0,1,4,2,142,7,Sliver
2731,15622.0,2,1,1,211,4,Gold
2732,15623.0,3,2,1,321,6,Sliver
2733,15624.0,3,3,3,333,9,Bronze
2734,15625.0,3,1,1,311,5,Gold
2735,15626.0,2,2,2,222,6,Sliver
2736,15627.0,4,3,3,433,10,Bronze
2737,15628.0,1,1,1,111,3,Gold
2738,15629.0,4,2,1,421,7,Sliver
2739,15630.0,2,2,2,222,6,Sliver
2740,15631.0,4,3,3,433,10,Bronze
2741,15632.0,1,1,1,111,3,Gold
2742,15633.0,4,1,1,411,6,Sliver
2743,15634.0,1,3,3,133,7,Sliver
2744,15635.0,4,4,4,444,12,Bronze
2745,15636.0,2,2,2,222,6,Sliver
2746,15637.0,2,3,3,233,8,Sliver
2747,15638.0,3,3,1,331,7,Sliver
2748,15639.0,3,2,2,322,7,Sliver
2749,15640.0,1,1,1,111,3,Gold
2750,15641.0,3,1,1,311,5,Gold
2751,15642.0,4,4,4,444,12,Bronze
2752,15643.0,3,3,3,333,9,Bronze
2753,15644.0,3,1,3,313,7,Sliver
2754,15645.0,1,2,2,122,5,Gold
2755,15646.0,3,2,3,323,8,Sliver
2756,15647.0,4,4,4,444,12,Bronze
2757,15648.0,3,3,3,333,9,Bronze
2758,15649.0,3,4,2,342,9,Bronze
2759,15650.0,4,3,3,433,10,Bronze
2760,15651.0,2,2,2,222,6,Sliver
2761,15652.0,2,2,2,222,6,Sliver
2762,15653.0,2,4,2,242,8,Sliver
2763,15654.0,1,3,2,132,6,Sliver
2764,15655.0,3,3,3,333,9,Bronze
2765,15656.0,2,3,3,233,8,Sliver
2766,15657.0,1,4,4,144,9,Bronze
2767,15658.0,3,2,2,322,7,Sliver
2768,15659.0,2,3,3,233,8,Sliver
2769,15660.0,1,1,1,111,3,Gold
2770,15661.0,3,3,2,332,8,Sliver
2771,15662.0,4,4,4,444,12,Bronze
2772,15663.0,3,4,4,344,11,Bronze
2773,15664.0,2,2,2,222,6,Sliver
2774,15665.0,3,1,1,311,5,Gold
2775,15666.0,4,2,3,423,9,Bronze
2776,15667.0,2,4,4,244,10,Bronze
2777,15668.0,3,4,4,344,11,Bronze
2778,15669.0,2,3,3,233,8,Sliver
2779,15670.0,3,4,4,344,11,Bronze
2780,15671.0,1,2,1,121,4,Gold
2781,15672.0,4,4,4,444,12,Bronze
2782,15673.0,2,1,1,211,4,Gold
2783,15674.0,2,1,1,211,4,Gold
2784,15675.0,2,3,3,233,8,Sliver
2785,15676.0,1,1,1,111,3,Gold
2786,15677.0,2,2,2,222,6,Sliver
2787,15678.0,2,2,2,222,6,Sliver
2788,15679.0,1,2,3,123,6,Sliver
2789,15680.0,1,1,1,111,3,Gold
2790,15681.0,1,2,1,121,4,Gold
2791,15682.0,4,3,4,434,11,Bronze
2792,15683.0,3,3,3,333,9,Bronze
2793,15684.0,4,4,4,444,12,Bronze
2794,15685.0,4,4,4,444,12,Bronze
2795,15686.0,4,4,4,444,12,Bronze
2796,15687.0,1,1,1,111,3,Gold
2797,15688.0,4,3,4,434,11,Bronze
2798,15689.0,3,3,3,333,9,Bronze
2799,15690.0,1,4,4,144,9,Bronze
2800,15691.0,3,4,3,343,10,Bronze
2801,15692.0,2,4,4,244,10,Bronze
2802,15693.0,4,4,4,444,12,Bronze
2803,15694.0,1,1,1,111,3,Gold
2804,15695.0,3,2,2,322,7,Sliver
2805,15696.0,2,1,1,211,4,Gold
2806,15697.0,4,4,4,444,12,Bronze
2807,15698.0,4,4,4,444,12,Bronze
2808,15699.0,1,4,4,144,9,Bronze
2809,15700.0,3,2,3,323,8,Sliver
2810,15701.0,1,1,2,112,4,Gold
2811,15703.0,3,4,4,344,11,Bronze
2812,15704.0,3,1,1,311,5,Gold
2813,15705.0,3,4,4,344,11,Bronze
2814,15706.0,2,2,2,222,6,Sliver
2815,15707.0,2,1,2,212,5,Gold
2816,15708.0,2,1,1,211,4,Gold
2817,15709.0,3,3,4,334,10,Bronze
2818,15710.0,4,2,2,422,8,Sliver
2819,15711.0,4,3,3,433,10,Bronze
2820,15712.0,1,1,1,111,3,Gold
2821,15713.0,3,3,2,332,8,Sliver
2822,15714.0,1,3,3,133,7,Sliver
2823,15715.0,4,3,3,433,10,Bronze
2824,15716.0,3,1,1,311,5,Gold
2825,15717.0,3,3,3,333,9,Bronze
2826,15718.0,4,4,4,444,12,Bronze
2827,15719.0,2,1,1,211,4,Gold
2828,15720.0,1,1,3,113,5,Gold
2829,15721.0,1,2,3,123,6,Sliver
2830,15722.0,2,1,1,211,4,Gold
2831,15723.0,3,2,2,322,7,Sliver
2832,15724.0,3,4,4,344,11,Bronze
2833,15725.0,1,3,3,133,7,Sliver
2834,15726.0,4,3,4,434,11,Bronze
2835,15727.0,1,1,1,111,3,Gold
2836,15728.0,3,4,3,343,10,Bronze
2837,15729.0,3,4,4,344,11,Bronze
2838,15730.0,2,2,2,222,6,Sliver
2839,15731.0,4,4,4,444,12,Bronze
2840,15732.0,3,2,2,322,7,Sliver
2841,15733.0,3,4,4,344,11,Bronze
2842,15734.0,3,3,1,331,7,Sliver
2843,15735.0,4,4,4,444,12,Bronze
2844,15736.0,4,2,2,422,8,Sliver
2845,15737.0,1,2,2,122,5,Gold
2846,15738.0,1,1,1,111,3,Gold
2847,15739.0,2,4,3,243,9,Bronze
2848,15740.0,2,4,4,244,10,Bronze
2849,15741.0,4,4,4,444,12,Bronze
2850,15742.0,4,3,4,434,11,Bronze
2851,15743.0,1,2,3,123,6,Sliver
2852,15744.0,2,4,4,244,10,Bronze
2853,15745.0,1,2,2,122,5,Gold
2854,15746.0,3,3,4,334,10,Bronze
2855,15747.0,1,1,1,111,3,Gold
2856,15748.0,2,3,3,233,8,Sliver
2857,15749.0,3,4,1,341,8,Sliver
2858,15750.0,1,1,1,111,3,Gold
2859,15751.0,4,2,2,422,8,Sliver
2860,15752.0,2,1,1,211,4,Gold
2861,15753.0,3,4,4,344,11,Bronze
2862,15754.0,2,2,1,221,5,Gold
2863,15755.0,1,1,1,111,3,Gold
2864,15756.0,2,1,3,213,6,Sliver
2865,15757.0,2,1,1,211,4,Gold
2866,15758.0,1,4,4,144,9,Bronze
2867,15759.0,3,4,2,342,9,Bronze
2868,15761.0,4,4,4,444,12,Bronze
2869,15762.0,2,3,3,233,8,Sliver
2870,15763.0,2,2,2,222,6,Sliver
2871,15764.0,2,1,1,211,4,Gold
2872,15765.0,4,3,3,433,10,Bronze
2873,15766.0,2,3,2,232,7,Sliver
2874,15768.0,3,1,1,311,5,Gold
2875,15769.0,1,1,1,111,3,Gold
2876,15770.0,4,4,4,444,12,Bronze
2877,15771.0,4,3,2,432,9,Bronze
2878,15772.0,4,4,4,444,12,Bronze
2879,15773.0,1,3,3,133,7,Sliver
2880,15774.0,2,2,2,222,6,Sliver
2881,15775.0,3,4,4,344,11,Bronze
2882,15776.0,3,4,4,344,11,Bronze
2883,15777.0,3,3,2,332,8,Sliver
2884,15778.0,4,4,4,444,12,Bronze
2885,15779.0,4,4,4,444,12,Bronze
2886,15780.0,3,3,3,333,9,Bronze
2887,15781.0,1,4,3,143,8,Sliver
2888,15782.0,1,2,1,121,4,Gold
2889,15783.0,1,4,4,144,9,Bronze
2890,15784.0,4,3,2,432,9,Bronze
2891,15785.0,2,1,1,211,4,Gold
2892,15786.0,2,1,1,211,4,Gold
2893,15787.0,2,1,2,212,5,Gold
2894,15788.0,4,4,4,444,12,Bronze
2895,15789.0,3,1,2,312,6,Sliver
2896,15790.0,1,3,4,134,8,Sliver
2897,15791.0,2,1,1,211,4,Gold
2898,15792.0,4,2,2,422,8,Sliver
2899,15793.0,1,3,1,131,5,Gold
2900,15794.0,4,4,3,443,11,Bronze
2901,15795.0,3,2,2,322,7,Sliver
2902,15796.0,1,1,1,111,3,Gold
2903,15797.0,3,4,1,341,8,Sliver
2904,15798.0,4,2,2,422,8,Sliver
2905,15799.0,2,1,2,212,5,Gold
2906,15800.0,3,1,2,312,6,Sliver
2907,15801.0,2,2,2,222,6,Sliver
2908,15802.0,3,4,3,343,10,Bronze
2909,15803.0,2,3,2,232,7,Sliver
2910,15804.0,1,1,1,111,3,Gold
2911,15805.0,1,1,1,111,3,Gold
2912,15806.0,2,3,3,233,8,Sliver
2913,15807.0,2,2,2,222,6,Sliver
2914,15808.0,3,1,1,311,5,Gold
2915,15809.0,2,2,2,222,6,Sliver
2916,15810.0,2,1,1,211,4,Gold
2917,15811.0,1,1,1,111,3,Gold
2918,15812.0,3,2,1,321,6,Sliver
2919,15813.0,3,3,2,332,8,Sliver
2920,15814.0,1,2,1,121,4,Gold
2921,15815.0,2,3,2,232,7,Sliver
2922,15816.0,4,4,4,444,12,Bronze
2923,15817.0,4,1,1,411,6,Sliver
2924,15818.0,4,4,3,443,11,Bronze
2925,15819.0,2,1,1,211,4,Gold
2926,15820.0,3,4,4,344,11,Bronze
2927,15821.0,2,2,3,223,7,Sliver
2928,15822.0,1,2,2,122,5,Gold
2929,15823.0,3,1,1,311,5,Gold
2930,15824.0,4,3,2,432,9,Bronze
2931,15825.0,3,4,3,343,10,Bronze
2932,15826.0,2,2,1,221,5,Gold
2933,15827.0,2,1,1,211,4,Gold
2934,15828.0,3,2,2,322,7,Sliver
2935,15829.0,3,3,3,333,9,Bronze
2936,15830.0,2,3,3,233,8,Sliver
2937,15831.0,2,2,3,223,7,Sliver
2938,15832.0,3,2,2,322,7,Sliver
2939,15833.0,4,4,4,444,12,Bronze
2940,15834.0,2,1,1,211,4,Gold
2941,15835.0,2,3,2,232,7,Sliver
2942,15836.0,2,4,4,244,10,Bronze
2943,15837.0,2,3,3,233,8,Sliver
2944,15838.0,1,1,1,111,3,Gold
2945,15839.0,2,2,2,222,6,Sliver
2946,15840.0,2,3,3,233,8,Sliver
2947,15841.0,2,2,1,221,5,Gold
2948,15842.0,4,3,3,433,10,Bronze
2949,15843.0,3,4,4,344,11,Bronze
2950,15844.0,2,4,4,244,10,Bronze
2951,15845.0,1,1,1,111,3,Gold
2952,15846.0,4,3,4,434,11,Bronze
2953,15847.0,2,3,3,233,8,Sliver
2954,15848.0,4,3,4,434,11,Bronze
2955,15850.0,1,1,2,112,4,Gold
2956,15851.0,4,4,4,444,12,Bronze
2957,15852.0,3,3,4,334,10,Bronze
2958,15853.0,2,3,4,234,9,Bronze
2959,15854.0,1,1,1,111,3,Gold
2960,15855.0,3,2,2,322,7,Sliver
2961,15856.0,1,1,1,111,3,Gold
2962,15857.0,1,3,3,133,7,Sliver
2963,15858.0,1,1,1,111,3,Gold
2964,15859.0,4,3,3,433,10,Bronze
2965,15860.0,2,1,1,211,4,Gold
2966,15861.0,1,1,1,111,3,Gold
2967,15862.0,1,1,1,111,3,Gold
2968,15863.0,1,2,3,123,6,Sliver
2969,15864.0,1,3,1,131,5,Gold
2970,15865.0,2,2,1,221,5,Gold
2971,15866.0,3,3,4,334,10,Bronze
2972,15867.0,1,1,1,111,3,Gold
2973,15868.0,4,4,4,444,12,Bronze
2974,15869.0,3,3,4,334,10,Bronze
2975,15870.0,2,1,2,212,5,Gold
2976,15871.0,4,4,4,444,12,Bronze
2977,15872.0,1,1,3,113,5,Gold
2978,15873.0,4,4,4,444,12,Bronze
2979,15874.0,2,1,1,211,4,Gold
2980,15875.0,4,3,4,434,11,Bronze
2981,15876.0,4,4,2,442,10,Bronze
2982,15877.0,1,2,3,123,6,Sliver
2983,15878.0,4,3,3,433,10,Bronze
2984,15879.0,4,1,2,412,7,Sliver
2985,15880.0,3,2,4,324,9,Bronze
2986,15881.0,3,3,3,333,9,Bronze
2987,15882.0,3,2,2,322,7,Sliver
2988,15883.0,1,3,3,133,7,Sliver
2989,15884.0,4,4,4,444,12,Bronze
2990,15885.0,2,2,2,222,6,Sliver
2991,15886.0,2,2,2,222,6,Sliver
2992,15887.0,4,3,2,432,9,Bronze
2993,15888.0,2,3,3,233,8,Sliver
2994,15889.0,3,1,2,312,6,Sliver
2995,15890.0,4,4,3,443,11,Bronze
2996,15891.0,3,2,3,323,8,Sliver
2997,15892.0,4,3,4,434,11,Bronze
2998,15893.0,4,4,4,444,12,Bronze
2999,15894.0,3,3,4,334,10,Bronze
3000,15895.0,3,4,4,344,11,Bronze
3001,15897.0,3,3,4,334,10,Bronze
3002,15898.0,1,1,1,111,3,Gold
3003,15899.0,3,4,4,344,11,Bronze
3004,15900.0,1,2,2,122,5,Gold
3005,15901.0,1,1,3,113,5,Gold
3006,15902.0,3,4,4,344,11,Bronze
3007,15903.0,1,2,1,121,4,Gold
3008,15904.0,1,3,4,134,8,Sliver
3009,15905.0,4,3,4,434,11,Bronze
3010,15906.0,1,1,1,111,3,Gold
3011,15907.0,1,1,2,112,4,Gold
3012,15908.0,4,3,3,433,10,Bronze
3013,15909.0,3,4,4,344,11,Bronze
3014,15910.0,1,1,1,111,3,Gold
3015,15911.0,4,1,2,412,7,Sliver
3016,15912.0,3,2,2,322,7,Sliver
3017,15913.0,4,4,4,444,12,Bronze
3018,15914.0,3,4,4,344,11,Bronze
3019,15915.0,4,2,3,423,9,Bronze
3020,15916.0,1,1,1,111,3,Gold
3021,15917.0,3,1,3,313,7,Sliver
3022,15918.0,3,2,3,323,8,Sliver
3023,15919.0,1,2,3,123,6,Sliver
3024,15920.0,3,2,3,323,8,Sliver
3025,15921.0,3,2,3,323,8,Sliver
3026,15922.0,3,4,3,343,10,Bronze
3027,15923.0,3,3,4,334,10,Bronze
3028,15924.0,4,4,4,444,12,Bronze
3029,15925.0,3,4,4,344,11,Bronze
3030,15926.0,4,4,4,444,12,Bronze
3031,15927.0,4,4,4,444,12,Bronze
3032,15928.0,4,4,4,444,12,Bronze
3033,15929.0,4,4,3,443,11,Bronze
3034,15930.0,2,3,3,233,8,Sliver
3035,15931.0,4,4,4,444,12,Bronze
3036,15932.0,1,2,1,121,4,Gold
3037,15933.0,1,2,2,122,5,Gold
3038,15934.0,4,3,1,431,8,Sliver
3039,15935.0,3,4,3,343,10,Bronze
3040,15936.0,3,4,4,344,11,Bronze
3041,15937.0,2,4,4,244,10,Bronze
3042,15938.0,3,3,3,333,9,Bronze
3043,15939.0,2,1,1,211,4,Gold
3044,15940.0,3,4,4,344,11,Bronze
3045,15941.0,4,4,3,443,11,Bronze
3046,15942.0,3,4,3,343,10,Bronze
3047,15943.0,4,4,4,444,12,Bronze
3048,15944.0,3,3,1,331,7,Sliver
3049,15945.0,3,3,3,333,9,Bronze
3050,15946.0,4,3,1,431,8,Sliver
3051,15947.0,2,3,2,232,7,Sliver
3052,15948.0,1,2,2,122,5,Gold
3053,15949.0,1,4,3,143,8,Sliver
3054,15950.0,2,1,1,211,4,Gold
3055,15951.0,1,2,2,122,5,Gold
3056,15952.0,2,2,3,223,7,Sliver
3057,15953.0,1,1,1,111,3,Gold
3058,15954.0,4,4,4,444,12,Bronze
3059,15955.0,1,1,1,111,3,Gold
3060,15956.0,4,4,3,443,11,Bronze
3061,15957.0,2,1,2,212,5,Gold
3062,15958.0,2,2,3,223,7,Sliver
3063,15959.0,4,2,3,423,9,Bronze
3064,15960.0,3,3,3,333,9,Bronze
3065,15961.0,3,3,3,333,9,Bronze
3066,15962.0,4,2,4,424,10,Bronze
3067,15963.0,1,3,3,133,7,Sliver
3068,15964.0,4,4,4,444,12,Bronze
3069,15965.0,1,1,1,111,3,Gold
3070,15966.0,4,3,3,433,10,Bronze
3071,15967.0,1,1,1,111,3,Gold
3072,15968.0,4,2,3,423,9,Bronze
3073,15969.0,1,3,2,132,6,Sliver
3074,15970.0,3,3,2,332,8,Sliver
3075,15971.0,1,3,1,131,5,Gold
3076,15972.0,4,1,2,412,7,Sliver
3077,15973.0,3,4,3,343,10,Bronze
3078,15974.0,2,1,1,211,4,Gold
3079,15975.0,2,3,3,233,8,Sliver
3080,15976.0,3,1,2,312,6,Sliver
3081,15977.0,1,2,2,122,5,Gold
3082,15978.0,2,2,1,221,5,Gold
3083,15979.0,4,3,4,434,11,Bronze
3084,15980.0,2,2,1,221,5,Gold
3085,15981.0,1,1,1,111,3,Gold
3086,15982.0,4,3,4,434,11,Bronze
3087,15983.0,1,1,1,111,3,Gold
3088,15984.0,1,1,1,111,3,Gold
3089,15985.0,3,2,1,321,6,Sliver
3090,15986.0,2,3,3,233,8,Sliver
3091,15987.0,1,1,2,112,4,Gold
3092,15988.0,1,2,3,123,6,Sliver
3093,15989.0,3,2,3,323,8,Sliver
3094,15990.0,2,1,2,212,5,Gold
3095,15991.0,4,4,4,444,12,Bronze
3096,15992.0,1,2,2,122,5,Gold
3097,15993.0,1,1,1,111,3,Gold
3098,15994.0,2,2,2,222,6,Sliver
3099,15995.0,4,2,3,423,9,Bronze
3100,15996.0,2,1,2,212,5,Gold
3101,15998.0,2,1,1,211,4,Gold
3102,15999.0,4,4,4,444,12,Bronze
3103,16000.0,1,4,1,141,6,Sliver
3104,16001.0,3,3,3,333,9,Bronze
3105,16002.0,4,3,4,434,11,Bronze
3106,16003.0,2,1,1,211,4,Gold
3107,16004.0,4,2,2,422,8,Sliver
3108,16005.0,1,1,1,111,3,Gold
3109,16006.0,3,2,3,323,8,Sliver
3110,16007.0,2,1,1,211,4,Gold
3111,16008.0,1,1,1,111,3,Gold
3112,16009.0,1,2,2,122,5,Gold
3113,16010.0,3,1,2,312,6,Sliver
3114,16011.0,1,1,1,111,3,Gold
